iso3,year,lang_frac
RUS,2006,0.25
RUS,2007,0.25
RUS,2008,0.25
RUS,2009,0.25
RUS,2010,0.25
RUS,2011,0.25
RUS,2012,0.25
RUS,2013,0.25
RUS,2014,0.25
RUS,2015,0.25
RUS,2016,0.25
RUS,2017,0.25
RUS,2018,0.25
RUS,2019,0.25
RUS,2020,0.25
RUS,2021,0.25
RUS,2022,0.25
RUS,2023,0.25
RUS,2024,0.25
RUS,2025,0.25
LCA,2000,0.32
LCA,2001,0.32
LCA,2002,0.32
LCA,2003,0.32
LCA,2004,0.32
LCA,2005,0.32
LCA,2006,0.32
LCA,2007,0.32
LCA,2008,0.32
LCA,2009,0.32
LCA,2010,0.32
LCA,2011,0.32
LCA,2012,0.32
LCA,2013,0.32
LCA,2014,0.32
LCA,2015,0.32
LCA,2016,0.32
LCA,2017,0.32
LCA,2018,0.32
LCA,2019,0.32
LCA,2020,0.32
LCA,2021,0.32
LCA,2022,0.32
LCA,2023,0.32
LCA,2024,0.32
LCA,2025,0.32
VCT,2000,0.02
VCT,2001,0.02
VCT,2002,0.02
VCT,2003,0.02
VCT,2004,0.02
VCT,2005,0.02
VCT,2006,0.02
VCT,2007,0.02
VCT,2008,0.02
VCT,2009,0.02
VCT,2010,0.02
VCT,2011,0.02
VCT,2012,0.02
VCT,2013,0.02
VCT,2014,0.02
VCT,2015,0.02
VCT,2016,0.02
VCT,2017,0.02
VCT,2018,0.02
VCT,2019,0.02
VCT,2020,0.02
VCT,2021,0.02
VCT,2022,0.02
VCT,2023,0.02
VCT,2024,0.02
VCT,2025,0.02
STP,2000,0.23
STP,2001,0.23
STP,2002,0.23
STP,2003,0.23
STP,2004,0.23
STP,2005,0.23
STP,2006,0.23
STP,2007,0.23
STP,2008,0.23
STP,2009,0.23
STP,2010,0.23
STP,2011,0.23
STP,2012,0.23
STP,2013,0.23
STP,2014,0.23
STP,2015,0.23
STP,2016,0.23
STP,2017,0.23
STP,2018,0.23
STP,2019,0.23
STP,2020,0.23
STP,2021,0.23
STP,2022,0.23
STP,2023,0.23
STP,2024,0.23
STP,2025,0.23
SAU,2000,0.09
SAU,2001,0.09
SAU,2002,0.09
SAU,2003,0.09
SAU,2004,0.09
SAU,2005,0.09
SAU,2006,0.09
SAU,2007,0.09
SAU,2008,0.09
SAU,2009,0.09
SAU,2010,0.09
SAU,2011,0.09
SAU,2012,0.09
SAU,2013,0.09
SAU,2014,0.09
SAU,2015,0.09
SAU,2016,0.09
SAU,2017,0.09
SAU,2018,0.09
SAU,2019,0.09
SAU,2020,0.09
SAU,2021,0.09
SAU,2022,0.09
SAU,2023,0.09
SAU,2024,0.09
SAU,2025,0.09
SEN,2000,0.7
SEN,2001,0.7
SEN,2002,0.7
SEN,2003,0.7
SEN,2004,0.7
SEN,2005,0.7
SEN,2006,0.7
SEN,2007,0.7
SEN,2008,0.7
SEN,2009,0.7
SEN,2010,0.7
SEN,2011,0.7
SEN,2012,0.7
SEN,2013,0.7
SEN,2014,0.7
SEN,2015,0.7
SEN,2016,0.7
SEN,2017,0.7
SEN,2018,0.7
SEN,2019,0.7
SEN,2020,0.7
SEN,2021,0.7
SEN,2022,0.7
SEN,2023,0.7
SEN,2024,0.7
SEN,2025,0.7
SYC,2000,0.16
SYC,2001,0.16
SYC,2002,0.16
SYC,2003,0.16
SYC,2004,0.16
SYC,2005,0.16
SYC,2006,0.16
SYC,2007,0.16
SYC,2008,0.16
SYC,2009,0.16
SYC,2010,0.16
SYC,2011,0.16
SYC,2012,0.16
SYC,2013,0.16
SYC,2014,0.16
SYC,2015,0.16
SYC,2016,0.16
SYC,2017,0.16
SYC,2018,0.16
SYC,2019,0.16
SYC,2020,0.16
SYC,2021,0.16
SYC,2022,0.16
SYC,2023,0.16
SYC,2024,0.16
SYC,2025,0.16
SLE,2000,0.76
SLE,2001,0.76
SLE,2002,0.76
SLE,2003,0.76
SLE,2004,0.76
SLE,2005,0.76
SLE,2006,0.76
SLE,2007,0.76
SLE,2008,0.76
SLE,2009,0.76
SLE,2010,0.76
SLE,2011,0.76
SLE,2012,0.76
SLE,2013,0.76
SLE,2014,0.76
SLE,2015,0.76
SLE,2016,0.76
SLE,2017,0.76
SLE,2018,0.76
SLE,2019,0.76
SLE,2020,0.76
SLE,2021,0.76
SLE,2022,0.76
SLE,2023,0.76
SLE,2024,0.76
SLE,2025,0.76
SGP,2000,0.38
SGP,2001,0.38
SGP,2002,0.38
SGP,2003,0.38
SGP,2004,0.38
SGP,2005,0.38
SGP,2006,0.38
SGP,2007,0.38
SGP,2008,0.38
SGP,2009,0.38
SGP,2010,0.38
SGP,2011,0.38
SGP,2012,0.38
SGP,2013,0.38
SGP,2014,0.38
SGP,2015,0.38
SGP,2016,0.38
SGP,2017,0.38
SGP,2018,0.38
SGP,2019,0.38
SGP,2020,0.38
SGP,2021,0.38
SGP,2022,0.38
SGP,2023,0.38
SGP,2024,0.38
SGP,2025,0.38
SVK,2000,0.26
SVK,2001,0.26
SVK,2002,0.26
SVK,2003,0.26
SVK,2004,0.26
SVK,2005,0.26
SVK,2006,0.26
SVK,2007,0.26
SVK,2008,0.26
SVK,2009,0.26
SVK,2010,0.26
SVK,2011,0.26
SVK,2012,0.26
SVK,2013,0.26
SVK,2014,0.26
SVK,2015,0.26
SVK,2016,0.26
SVK,2017,0.26
SVK,2018,0.26
SVK,2019,0.26
SVK,2020,0.26
SVK,2021,0.26
SVK,2022,0.26
SVK,2023,0.26
SVK,2024,0.26
SVK,2025,0.26
VNM,2000,0.24
VNM,2001,0.24
VNM,2002,0.24
VNM,2003,0.24
VNM,2004,0.24
VNM,2005,0.24
VNM,2006,0.24
VNM,2007,0.24
VNM,2008,0.24
VNM,2009,0.24
VNM,2010,0.24
VNM,2011,0.24
VNM,2012,0.24
VNM,2013,0.24
VNM,2014,0.24
VNM,2015,0.24
VNM,2016,0.24
VNM,2017,0.24
VNM,2018,0.24
VNM,2019,0.24
VNM,2020,0.24
VNM,2021,0.24
VNM,2022,0.24
VNM,2023,0.24
VNM,2024,0.24
VNM,2025,0.24
SVN,2000,0.22
SVN,2001,0.22
SVN,2002,0.22
SVN,2003,0.22
SVN,2004,0.22
SVN,2005,0.22
SVN,2006,0.22
SVN,2007,0.22
SVN,2008,0.22
SVN,2009,0.22
SVN,2010,0.22
SVN,2011,0.22
SVN,2012,0.22
SVN,2013,0.22
SVN,2014,0.22
SVN,2015,0.22
SVN,2016,0.22
SVN,2017,0.22
SVN,2018,0.22
SVN,2019,0.22
SVN,2020,0.22
SVN,2021,0.22
SVN,2022,0.22
SVN,2023,0.22
SVN,2024,0.22
SVN,2025,0.22
SOM,2000,0.03
SOM,2001,0.03
SOM,2002,0.03
SOM,2003,0.03
SOM,2004,0.03
SOM,2005,0.03
SOM,2006,0.03
SOM,2007,0.03
SOM,2008,0.03
SOM,2009,0.03
SOM,2010,0.03
SOM,2011,0.03
SOM,2012,0.03
SOM,2013,0.03
SOM,2014,0.03
SOM,2015,0.03
SOM,2016,0.03
SOM,2017,0.03
SOM,2018,0.03
SOM,2019,0.03
SOM,2020,0.03
SOM,2021,0.03
SOM,2022,0.03
SOM,2023,0.03
SOM,2024,0.03
SOM,2025,0.03
ZAF,2000,0.87
ZAF,2001,0.87
ZAF,2002,0.87
ZAF,2003,0.87
ZAF,2004,0.87
ZAF,2005,0.87
ZAF,2006,0.87
ZAF,2007,0.87
ZAF,2008,0.87
ZAF,2009,0.87
ZAF,2010,0.87
ZAF,2011,0.87
ZAF,2012,0.87
ZAF,2013,0.87
ZAF,2014,0.87
ZAF,2015,0.87
ZAF,2016,0.87
ZAF,2017,0.87
ZAF,2018,0.87
ZAF,2019,0.87
ZAF,2020,0.87
ZAF,2021,0.87
ZAF,2022,0.87
ZAF,2023,0.87
ZAF,2024,0.87
ZAF,2025,0.87
ZWE,2000,0.45
ZWE,2001,0.45
ZWE,2002,0.45
ZWE,2003,0.45
ZWE,2004,0.45
ZWE,2005,0.45
ZWE,2006,0.45
ZWE,2007,0.45
ZWE,2008,0.45
ZWE,2009,0.45
ZWE,2010,0.45
ZWE,2011,0.45
ZWE,2012,0.45
ZWE,2013,0.45
ZWE,2014,0.45
ZWE,2015,0.45
ZWE,2016,0.45
ZWE,2017,0.45
ZWE,2018,0.45
ZWE,2019,0.45
ZWE,2020,0.45
ZWE,2021,0.45
ZWE,2022,0.45
ZWE,2023,0.45
ZWE,2024,0.45
ZWE,2025,0.45
ESP,2000,0.41
ESP,2001,0.41
ESP,2002,0.41
ESP,2003,0.41
ESP,2004,0.41
ESP,2005,0.41
ESP,2006,0.41
ESP,2007,0.41
ESP,2008,0.41
ESP,2009,0.41
ESP,2010,0.41
ESP,2011,0.41
ESP,2012,0.41
ESP,2013,0.41
ESP,2014,0.41
ESP,2015,0.41
ESP,2016,0.41
ESP,2017,0.41
ESP,2018,0.41
ESP,2019,0.41
ESP,2020,0.41
ESP,2021,0.41
ESP,2022,0.41
ESP,2023,0.41
ESP,2024,0.41
ESP,2025,0.41
SDN,2000,0.72
SDN,2001,0.72
SDN,2002,0.72
SDN,2003,0.72
SDN,2004,0.72
SDN,2005,0.72
SDN,2006,0.72
SDN,2007,0.72
SDN,2008,0.72
SDN,2009,0.72
SDN,2010,0.72
SDN,2011,0.72
SUR,2000,0.33
SUR,2001,0.33
SUR,2002,0.33
SUR,2003,0.33
SUR,2004,0.33
SUR,2005,0.33
SUR,2006,0.33
SUR,2007,0.33
SUR,2008,0.33
SUR,2009,0.33
SUR,2010,0.33
SUR,2011,0.33
SUR,2012,0.33
SUR,2013,0.33
SUR,2014,0.33
SUR,2015,0.33
SUR,2016,0.33
SUR,2017,0.33
SUR,2018,0.33
SUR,2019,0.33
SUR,2020,0.33
SUR,2021,0.33
SUR,2022,0.33
SUR,2023,0.33
SUR,2024,0.33
SUR,2025,0.33
SWZ,2000,0.17
SWZ,2001,0.17
SWZ,2002,0.17
SWZ,2003,0.17
SWZ,2004,0.17
SWZ,2005,0.17
SWZ,2006,0.17
SWZ,2007,0.17
SWZ,2008,0.17
SWZ,2009,0.17
SWZ,2010,0.17
SWZ,2011,0.17
SWZ,2012,0.17
SWZ,2013,0.17
SWZ,2014,0.17
SWZ,2015,0.17
SWZ,2016,0.17
SWZ,2017,0.17
SWZ,2018,0.17
SWZ,2019,0.17
SWZ,2020,0.17
SWZ,2021,0.17
SWZ,2022,0.17
SWZ,2023,0.17
SWZ,2024,0.17
SWZ,2025,0.17
SWE,2000,0.2
SWE,2001,0.2
SWE,2002,0.2
SWE,2003,0.2
SWE,2004,0.2
SWE,2005,0.2
SWE,2006,0.2
SWE,2007,0.2
SWE,2008,0.2
SWE,2009,0.2
SWE,2010,0.2
SWE,2011,0.2
SWE,2012,0.2
SWE,2013,0.2
SWE,2014,0.2
SWE,2015,0.2
SWE,2016,0.2
SWE,2017,0.2
SWE,2018,0.2
SWE,2019,0.2
SWE,2020,0.2
SWE,2021,0.2
SWE,2022,0.2
SWE,2023,0.2
SWE,2024,0.2
SWE,2025,0.2
CHE,2000,0.54
CHE,2001,0.54
CHE,2002,0.54
CHE,2003,0.54
CHE,2004,0.54
CHE,2005,0.54
CHE,2006,0.54
CHE,2007,0.54
CHE,2008,0.54
CHE,2009,0.54
CHE,2010,0.54
CHE,2011,0.54
CHE,2012,0.54
CHE,2013,0.54
CHE,2014,0.54
CHE,2015,0.54
CHE,2016,0.54
CHE,2017,0.54
CHE,2018,0.54
CHE,2019,0.54
CHE,2020,0.54
CHE,2021,0.54
CHE,2022,0.54
CHE,2023,0.54
CHE,2024,0.54
CHE,2025,0.54
SYR,2000,0.18
SYR,2001,0.18
SYR,2002,0.18
SYR,2003,0.18
SYR,2004,0.18
SYR,2005,0.18
SYR,2006,0.18
SYR,2007,0.18
SYR,2008,0.18
SYR,2009,0.18
SYR,2010,0.18
SYR,2011,0.18
SYR,2012,0.18
SYR,2013,0.18
SYR,2014,0.18
SYR,2015,0.18
SYR,2016,0.18
SYR,2017,0.18
SYR,2018,0.18
SYR,2019,0.18
SYR,2020,0.18
SYR,2021,0.18
SYR,2022,0.18
SYR,2023,0.18
SYR,2024,0.18
SYR,2025,0.18
TJK,2000,0.55
TJK,2001,0.55
TJK,2002,0.55
TJK,2003,0.55
TJK,2004,0.55
TJK,2005,0.55
TJK,2006,0.55
TJK,2007,0.55
TJK,2008,0.55
TJK,2009,0.55
TJK,2010,0.55
TJK,2011,0.55
TJK,2012,0.55
TJK,2013,0.55
TJK,2014,0.55
TJK,2015,0.55
TJK,2016,0.55
TJK,2017,0.55
TJK,2018,0.55
TJK,2019,0.55
TJK,2020,0.55
TJK,2021,0.55
TJK,2022,0.55
TJK,2023,0.55
TJK,2024,0.55
TJK,2025,0.55
THA,2000,0.63
THA,2001,0.63
THA,2002,0.63
THA,2003,0.63
THA,2004,0.63
THA,2005,0.63
THA,2006,0.63
THA,2007,0.63
THA,2008,0.63
THA,2009,0.63
THA,2010,0.63
THA,2011,0.63
THA,2012,0.63
THA,2013,0.63
THA,2014,0.63
THA,2015,0.63
THA,2016,0.63
THA,2017,0.63
THA,2018,0.63
THA,2019,0.63
THA,2020,0.63
THA,2021,0.63
THA,2022,0.63
THA,2023,0.63
THA,2024,0.63
THA,2025,0.63
TGO,2000,0.9
TGO,2001,0.9
TGO,2002,0.9
TGO,2003,0.9
TGO,2004,0.9
TGO,2005,0.9
TGO,2006,0.9
TGO,2007,0.9
TGO,2008,0.9
TGO,2009,0.9
TGO,2010,0.9
TGO,2011,0.9
TGO,2012,0.9
TGO,2013,0.9
TGO,2014,0.9
TGO,2015,0.9
TGO,2016,0.9
TGO,2017,0.9
TGO,2018,0.9
TGO,2019,0.9
TGO,2020,0.9
TGO,2021,0.9
TGO,2022,0.9
TGO,2023,0.9
TGO,2024,0.9
TGO,2025,0.9
TON,2000,0.38
TON,2001,0.38
TON,2002,0.38
TON,2003,0.38
TON,2004,0.38
TON,2005,0.38
TON,2006,0.38
TON,2007,0.38
TON,2008,0.38
TON,2009,0.38
TON,2010,0.38
TON,2011,0.38
TON,2012,0.38
TON,2013,0.38
TON,2014,0.38
TON,2015,0.38
TON,2016,0.38
TON,2017,0.38
TON,2018,0.38
TON,2019,0.38
TON,2020,0.38
TON,2021,0.38
TON,2022,0.38
TON,2023,0.38
TON,2024,0.38
TON,2025,0.38
TTO,2000,0.13
TTO,2001,0.13
TTO,2002,0.13
TTO,2003,0.13
TTO,2004,0.13
TTO,2005,0.13
TTO,2006,0.13
TTO,2007,0.13
TTO,2008,0.13
TTO,2009,0.13
TTO,2010,0.13
TTO,2011,0.13
TTO,2012,0.13
TTO,2013,0.13
TTO,2014,0.13
TTO,2015,0.13
TTO,2016,0.13
TTO,2017,0.13
TTO,2018,0.13
TTO,2019,0.13
TTO,2020,0.13
TTO,2021,0.13
TTO,2022,0.13
TTO,2023,0.13
TTO,2024,0.13
TTO,2025,0.13
ARE,2000,0.49
ARE,2001,0.49
ARE,2002,0.49
ARE,2003,0.49
ARE,2004,0.49
ARE,2005,0.49
ARE,2006,0.49
ARE,2007,0.49
ARE,2008,0.49
ARE,2009,0.49
ARE,2010,0.49
ARE,2011,0.49
ARE,2012,0.49
ARE,2013,0.49
ARE,2014,0.49
ARE,2015,0.49
ARE,2016,0.49
ARE,2017,0.49
ARE,2018,0.49
ARE,2019,0.49
ARE,2020,0.49
ARE,2021,0.49
ARE,2022,0.49
ARE,2023,0.49
ARE,2024,0.49
ARE,2025,0.49
TUN,2000,0.01
TUN,2001,0.01
TUN,2002,0.01
TUN,2003,0.01
TUN,2004,0.01
TUN,2005,0.01
TUN,2006,0.01
TUN,2007,0.01
TUN,2008,0.01
TUN,2009,0.01
TUN,2010,0.01
TUN,2011,0.01
TUN,2012,0.01
TUN,2013,0.01
TUN,2014,0.01
TUN,2015,0.01
TUN,2016,0.01
TUN,2017,0.01
TUN,2018,0.01
TUN,2019,0.01
TUN,2020,0.01
TUN,2021,0.01
TUN,2022,0.01
TUN,2023,0.01
TUN,2024,0.01
TUN,2025,0.01
TUR,2000,0.22
TUR,2001,0.22
TUR,2002,0.22
TUR,2003,0.22
TUR,2004,0.22
TUR,2005,0.22
TUR,2006,0.22
TUR,2007,0.22
TUR,2008,0.22
TUR,2009,0.22
TUR,2010,0.22
TUR,2011,0.22
TUR,2012,0.22
TUR,2013,0.22
TUR,2014,0.22
TUR,2015,0.22
TUR,2016,0.22
TUR,2017,0.22
TUR,2018,0.22
TUR,2019,0.22
TUR,2020,0.22
TUR,2021,0.22
TUR,2022,0.22
TUR,2023,0.22
TUR,2024,0.22
TUR,2025,0.22
TKM,2000,0.4
TKM,2001,0.4
TKM,2002,0.4
TKM,2003,0.4
TKM,2004,0.4
TKM,2005,0.4
TKM,2006,0.4
TKM,2007,0.4
TKM,2008,0.4
TKM,2009,0.4
TKM,2010,0.4
TKM,2011,0.4
TKM,2012,0.4
TKM,2013,0.4
TKM,2014,0.4
TKM,2015,0.4
TKM,2016,0.4
TKM,2017,0.4
TKM,2018,0.4
TKM,2019,0.4
TKM,2020,0.4
TKM,2021,0.4
TKM,2022,0.4
TKM,2023,0.4
TKM,2024,0.4
TKM,2025,0.4
TUV,2000,0.14
TUV,2001,0.14
TUV,2002,0.14
TUV,2003,0.14
TUV,2004,0.14
TUV,2005,0.14
TUV,2006,0.14
TUV,2007,0.14
TUV,2008,0.14
TUV,2009,0.14
TUV,2010,0.14
TUV,2011,0.14
TUV,2012,0.14
TUV,2013,0.14
TUV,2014,0.14
TUV,2015,0.14
TUV,2016,0.14
TUV,2017,0.14
TUV,2018,0.14
TUV,2019,0.14
TUV,2020,0.14
TUV,2021,0.14
TUV,2022,0.14
TUV,2023,0.14
TUV,2024,0.14
TUV,2025,0.14
UGA,2000,0.92
UGA,2001,0.92
UGA,2002,0.92
UGA,2003,0.92
UGA,2004,0.92
UGA,2005,0.92
UGA,2006,0.92
UGA,2007,0.92
UGA,2008,0.92
UGA,2009,0.92
UGA,2010,0.92
UGA,2011,0.92
UGA,2012,0.92
UGA,2013,0.92
UGA,2014,0.92
UGA,2015,0.92
UGA,2016,0.92
UGA,2017,0.92
UGA,2018,0.92
UGA,2019,0.92
UGA,2020,0.92
UGA,2021,0.92
UGA,2022,0.92
UGA,2023,0.92
UGA,2024,0.92
UGA,2025,0.92
UKR,2000,0.47
UKR,2001,0.47
UKR,2002,0.47
UKR,2003,0.47
UKR,2004,0.47
UKR,2005,0.47
UKR,2006,0.47
UKR,2007,0.47
UKR,2008,0.47
UKR,2009,0.47
UKR,2010,0.47
UKR,2011,0.47
UKR,2012,0.47
UKR,2013,0.47
UKR,2014,0.47
UKR,2015,0.47
UKR,2016,0.47
UKR,2017,0.47
UKR,2018,0.47
UKR,2019,0.47
UKR,2020,0.47
UKR,2021,0.47
UKR,2022,0.47
UKR,2023,0.47
UKR,2024,0.47
UKR,2025,0.47
MKD,2000,0.5
MKD,2001,0.5
MKD,2002,0.5
MKD,2003,0.5
MKD,2004,0.5
MKD,2005,0.5
MKD,2006,0.5
MKD,2007,0.5
MKD,2008,0.5
MKD,2009,0.5
MKD,2010,0.5
MKD,2011,0.5
MKD,2012,0.5
MKD,2013,0.5
MKD,2014,0.5
MKD,2015,0.5
MKD,2016,0.5
MKD,2017,0.5
MKD,2018,0.5
MKD,2019,0.5
MKD,2020,0.5
MKD,2021,0.5
MKD,2022,0.5
MKD,2023,0.5
MKD,2024,0.5
MKD,2025,0.5
EGY,2000,0.02
EGY,2001,0.02
EGY,2002,0.02
EGY,2003,0.02
EGY,2004,0.02
EGY,2005,0.02
EGY,2006,0.02
EGY,2007,0.02
EGY,2008,0.02
EGY,2009,0.02
EGY,2010,0.02
EGY,2011,0.02
EGY,2012,0.02
EGY,2013,0.02
EGY,2014,0.02
EGY,2015,0.02
EGY,2016,0.02
EGY,2017,0.02
EGY,2018,0.02
EGY,2019,0.02
EGY,2020,0.02
EGY,2021,0.02
EGY,2022,0.02
EGY,2023,0.02
EGY,2024,0.02
EGY,2025,0.02
GBR,2000,0.05
GBR,2001,0.05
GBR,2002,0.05
GBR,2003,0.05
GBR,2004,0.05
GBR,2005,0.05
GBR,2006,0.05
GBR,2007,0.05
GBR,2008,0.05
GBR,2009,0.05
GBR,2010,0.05
GBR,2011,0.05
GBR,2012,0.05
GBR,2013,0.05
GBR,2014,0.05
GBR,2015,0.05
GBR,2016,0.05
GBR,2017,0.05
GBR,2018,0.05
GBR,2019,0.05
GBR,2020,0.05
GBR,2021,0.05
GBR,2022,0.05
GBR,2023,0.05
GBR,2024,0.05
GBR,2025,0.05
TZA,2000,0.9
TZA,2001,0.9
TZA,2002,0.9
TZA,2003,0.9
TZA,2004,0.9
TZA,2005,0.9
TZA,2006,0.9
TZA,2007,0.9
TZA,2008,0.9
TZA,2009,0.9
TZA,2010,0.9
TZA,2011,0.9
TZA,2012,0.9
TZA,2013,0.9
TZA,2014,0.9
TZA,2015,0.9
TZA,2016,0.9
TZA,2017,0.9
TZA,2018,0.9
TZA,2019,0.9
TZA,2020,0.9
TZA,2021,0.9
TZA,2022,0.9
TZA,2023,0.9
TZA,2024,0.9
TZA,2025,0.9
USA,2000,0.25
USA,2001,0.25
USA,2002,0.25
USA,2003,0.25
USA,2004,0.25
USA,2005,0.25
USA,2006,0.25
USA,2007,0.25
USA,2008,0.25
USA,2009,0.25
USA,2010,0.25
USA,2011,0.25
USA,2012,0.25
USA,2013,0.25
USA,2014,0.25
USA,2015,0.25
USA,2016,0.25
USA,2017,0.25
USA,2018,0.25
USA,2019,0.25
USA,2020,0.25
USA,2021,0.25
USA,2022,0.25
USA,2023,0.25
USA,2024,0.25
USA,2025,0.25
BFA,2000,0.72
BFA,2001,0.72
BFA,2002,0.72
BFA,2003,0.72
BFA,2004,0.72
BFA,2005,0.72
BFA,2006,0.72
BFA,2007,0.72
BFA,2008,0.72
BFA,2009,0.72
BFA,2010,0.72
BFA,2011,0.72
BFA,2012,0.72
BFA,2013,0.72
BFA,2014,0.72
BFA,2015,0.72
BFA,2016,0.72
BFA,2017,0.72
BFA,2018,0.72
BFA,2019,0.72
BFA,2020,0.72
BFA,2021,0.72
BFA,2022,0.72
BFA,2023,0.72
BFA,2024,0.72
BFA,2025,0.72
URY,2000,0.08
URY,2001,0.08
URY,2002,0.08
URY,2003,0.08
URY,2004,0.08
URY,2005,0.08
URY,2006,0.08
URY,2007,0.08
URY,2008,0.08
URY,2009,0.08
URY,2010,0.08
URY,2011,0.08
URY,2012,0.08
URY,2013,0.08
URY,2014,0.08
URY,2015,0.08
URY,2016,0.08
URY,2017,0.08
URY,2018,0.08
URY,2019,0.08
URY,2020,0.08
URY,2021,0.08
URY,2022,0.08
URY,2023,0.08
URY,2024,0.08
URY,2025,0.08
UZB,2000,0.41
UZB,2001,0.41
UZB,2002,0.41
UZB,2003,0.41
UZB,2004,0.41
UZB,2005,0.41
UZB,2006,0.41
UZB,2007,0.41
UZB,2008,0.41
UZB,2009,0.41
UZB,2010,0.41
UZB,2011,0.41
UZB,2012,0.41
UZB,2013,0.41
UZB,2014,0.41
UZB,2015,0.41
UZB,2016,0.41
UZB,2017,0.41
UZB,2018,0.41
UZB,2019,0.41
UZB,2020,0.41
UZB,2021,0.41
UZB,2022,0.41
UZB,2023,0.41
UZB,2024,0.41
UZB,2025,0.41
VEN,2000,0.07
VEN,2001,0.07
VEN,2002,0.07
VEN,2003,0.07
VEN,2004,0.07
VEN,2005,0.07
VEN,2006,0.07
VEN,2007,0.07
VEN,2008,0.07
VEN,2009,0.07
VEN,2010,0.07
VEN,2011,0.07
VEN,2012,0.07
VEN,2013,0.07
VEN,2014,0.07
VEN,2015,0.07
VEN,2016,0.07
VEN,2017,0.07
VEN,2018,0.07
VEN,2019,0.07
VEN,2020,0.07
VEN,2021,0.07
VEN,2022,0.07
VEN,2023,0.07
VEN,2024,0.07
VEN,2025,0.07
WSM,2000,0.01
WSM,2001,0.01
WSM,2002,0.01
WSM,2003,0.01
WSM,2004,0.01
WSM,2005,0.01
WSM,2006,0.01
WSM,2007,0.01
WSM,2008,0.01
WSM,2009,0.01
WSM,2010,0.01
WSM,2011,0.01
WSM,2012,0.01
WSM,2013,0.01
WSM,2014,0.01
WSM,2015,0.01
WSM,2016,0.01
WSM,2017,0.01
WSM,2018,0.01
WSM,2019,0.01
WSM,2020,0.01
WSM,2021,0.01
WSM,2022,0.01
WSM,2023,0.01
WSM,2024,0.01
WSM,2025,0.01
YEM,2000,0.01
YEM,2001,0.01
YEM,2002,0.01
YEM,2003,0.01
YEM,2004,0.01
YEM,2005,0.01
YEM,2006,0.01
YEM,2007,0.01
YEM,2008,0.01
YEM,2009,0.01
YEM,2010,0.01
YEM,2011,0.01
YEM,2012,0.01
YEM,2013,0.01
YEM,2014,0.01
YEM,2015,0.01
YEM,2016,0.01
YEM,2017,0.01
YEM,2018,0.01
YEM,2019,0.01
YEM,2020,0.01
YEM,2021,0.01
YEM,2022,0.01
YEM,2023,0.01
YEM,2024,0.01
YEM,2025,0.01
ZMB,2000,0.87
ZMB,2001,0.87
ZMB,2002,0.87
ZMB,2003,0.87
ZMB,2004,0.87
ZMB,2005,0.87
ZMB,2006,0.87
ZMB,2007,0.87
ZMB,2008,0.87
ZMB,2009,0.87
ZMB,2010,0.87
ZMB,2011,0.87
ZMB,2012,0.87
ZMB,2013,0.87
ZMB,2014,0.87
ZMB,2015,0.87
ZMB,2016,0.87
ZMB,2017,0.87
ZMB,2018,0.87
ZMB,2019,0.87
ZMB,2020,0.87
ZMB,2021,0.87
ZMB,2022,0.87
ZMB,2023,0.87
ZMB,2024,0.87
ZMB,2025,0.87
